bath,balcony,price,total_sqft_float,bhk,sqrt_per_room,price_per_square
3.0,2.0,58.0,1350.0,3,450.0,4296.2962962962965
3.0,2.0,75.0,1700.0,3,566.6666666666666,4411.764705882353
2.0,1.0,48.0,1400.0,3,466.6666666666667,3428.5714285714284
2.0,1.0,70.5,1360.0,3,453.3333333333333,5183.823529411765
2.0,2.0,55.0,1440.0,3,480.0,3819.4444444444443
2.0,2.0,44.0,1156.0,3,385.3333333333333,3806.2283737024222
3.0,0.0,45.03,1225.0,3,408.3333333333333,3675.918367346939
2.0,1.0,78.0,1500.0,3,500.0,5200.0
3.0,2.0,90.0,1575.0,3,525.0,5714.285714285715
2.0,1.0,78.25,1500.0,3,500.0,5216.666666666667
2.0,1.0,75.0,1500.0,3,500.0,5000.0
2.0,1.0,78.0,1500.0,3,500.0,5200.0
2.0,1.0,77.5,1500.0,3,500.0,5166.666666666667
3.0,2.0,80.0,1631.0,3,543.6666666666666,4904.9662783568365
2.0,1.0,63.0,1500.0,3,500.0,4200.0
3.0,2.0,83.0,1571.0,3,523.6666666666666,5283.259070655633
3.0,2.0,66.0,1350.0,3,450.0,4888.888888888889
2.0,1.0,39.0,1050.0,3,350.0,3714.285714285714
2.0,2.0,42.0,1160.0,3,386.6666666666667,3620.689655172414
2.0,1.0,70.0,1360.0,3,453.3333333333333,5147.058823529412
2.0,1.0,58.0,1360.0,3,453.3333333333333,4264.705882352941
2.0,2.0,42.0,1160.0,3,386.6666666666667,3620.689655172414
3.0,1.0,55.0,1287.0,3,429.0,4273.504273504273
3.0,1.0,70.0,1275.0,3,425.0,5490.196078431372
3.0,2.0,92.59,1644.0,3,548.0,5631.995133819952
3.0,3.0,63.43,1275.0,3,425.0,4974.901960784314
3.0,3.0,75.0,1518.0,3,506.0,4940.711462450593
3.0,2.0,90.0,1700.0,3,566.6666666666666,5294.117647058823
2.0,2.0,57.5,1521.0,3,507.0,3780.4076265614726
3.0,1.0,73.0,1500.0,3,500.0,4866.666666666667
2.0,1.0,70.0,1500.0,3,500.0,4666.666666666667
2.0,1.0,64.5,1500.0,3,500.0,4300.0
2.0,1.0,64.99,1360.0,3,453.3333333333333,4778.676470588234
4.0,0.0,120.0,2000.0,4,500.0,6000.0
4.0,3.0,119.0,2435.0,4,608.75,4887.063655030801
4.0,1.0,104.0,2093.0,4,523.25,4968.944099378882
3.0,2.0,50.0,1500.0,3,500.0,3333.3333333333335
1.0,1.0,28.35,630.0,1,630.0,4500.0
2.0,1.0,39.07,1056.0,2,528.0,3699.810606060606
2.0,1.0,30.6,1020.0,2,510.0,3000.0
2.0,2.0,45.0,1069.0,2,534.5,4209.541627689429
2.0,1.0,28.34,1090.0,2,545.0,2600.0
2.0,1.0,28.88,1000.0,2,500.0,2888.0
2.0,1.0,44.0,972.0,2,486.0,4526.748971193416
2.0,1.0,40.6,1003.0,2,501.5,4047.8564307078764
2.0,1.0,33.5,1160.0,2,580.0,2887.9310344827586
2.0,1.0,30.75,1065.0,2,532.5,2887.323943661972
2.0,1.0,28.88,1000.0,2,500.0,2888.0
2.0,2.0,32.5,900.0,2,450.0,3611.1111111111113
2.0,2.0,45.0,1070.0,2,535.0,4205.607476635514
2.0,1.0,33.06,1140.0,2,570.0,2900.0
2.0,0.0,32.67,1089.0,2,544.5,3000.0
2.0,1.0,33.5,1160.0,2,580.0,2887.9310344827586
2.0,2.0,37.0,1116.0,2,558.0,3315.4121863799282
2.0,1.0,29.25,1125.0,2,562.5,2600.0
2.0,1.0,28.88,1000.0,2,500.0,2888.0
2.0,1.0,28.88,1000.0,2,500.0,2888.0
2.0,1.0,28.88,1000.0,2,500.0,2888.0
2.0,1.0,30.29,1165.0,2,582.5,2600.0
2.0,1.0,30.88,1065.0,2,532.5,2899.5305164319248
2.0,2.0,26.0,920.0,2,460.0,2826.086956521739
2.0,1.0,33.84,1140.0,2,570.0,2968.421052631579
2.0,1.0,32.49,1125.0,2,562.5,2888.0
2.0,1.0,32.92,1140.0,2,570.0,2887.719298245614
2.0,2.0,40.0,1116.0,2,558.0,3584.2293906810037
2.0,2.0,32.0,1020.0,2,510.0,3137.2549019607845
2.0,1.0,27.43,1020.0,2,510.0,2689.2156862745096
2.0,1.0,26.65,1025.0,2,512.5,2600.0
2.0,1.0,29.45,1020.0,2,510.0,2887.2549019607845
2.0,1.0,28.88,1000.0,2,500.0,2888.0
2.0,1.0,32.49,1125.0,2,562.5,2888.0
2.0,1.0,34.65,1200.0,2,600.0,2887.5
2.0,1.0,52.2,1160.0,2,580.0,4500.0
2.0,1.0,55.0,1244.0,2,622.0,4421.221864951768
2.0,1.0,33.51,1160.0,2,580.0,2888.793103448276
2.0,1.0,40.0,972.0,2,486.0,4115.22633744856
2.0,1.0,33.51,1160.0,2,580.0,2888.793103448276
2.0,1.0,31.48,1090.0,2,545.0,2888.0733944954127
2.0,1.0,32.92,1140.0,2,570.0,2887.719298245614
2.0,1.0,33.5,1160.0,2,580.0,2887.9310344827586
2.0,1.0,29.6,1025.0,2,512.5,2887.8048780487807
2.0,1.0,22.8,829.0,2,414.5,2750.301568154403
2.0,1.0,32.63,1125.0,2,562.5,2900.444444444445
2.0,1.0,34.0,1140.0,2,570.0,2982.4561403508774
2.0,2.0,46.0,1135.0,2,567.5,4052.863436123348
2.0,1.0,33.64,1165.0,2,582.5,2887.5536480686696
2.0,1.0,30.76,1065.0,2,532.5,2888.262910798122
2.0,1.0,30.75,1065.0,2,532.5,2887.323943661972
2.0,1.0,33.06,1140.0,2,570.0,2900.0
2.0,1.0,26.5,911.0,2,455.5,2908.8913282107574
2.0,1.0,34.65,1200.0,2,600.0,2887.5
2.0,1.0,35.23,1220.0,3,406.6666666666667,2887.7049180327863
2.0,1.0,40.43,1400.0,3,466.6666666666667,2887.8571428571427
2.0,1.0,38.13,1320.0,3,440.0,2888.636363636364
3.0,1.0,35.23,1220.0,3,406.6666666666667,2887.7049180327863
2.0,2.0,40.43,1400.0,3,466.6666666666667,2887.8571428571427
2.0,1.0,38.12,1320.0,3,440.0,2887.8787878787875
2.0,1.0,62.78,1395.0,3,465.0,4500.358422939068
2.0,2.0,41.58,1400.0,3,466.6666666666667,2970.0
2.0,2.0,40.43,1400.0,3,466.6666666666667,2887.8571428571427
2.0,2.0,41.0,1329.0,3,443.0,3085.0263355906695
3.0,1.0,35.23,1220.0,3,406.6666666666667,2887.7049180327863
3.0,2.0,52.47,1418.0,3,472.6666666666667,3700.2820874471086
2.0,1.0,37.83,1310.0,3,436.6666666666667,2887.7862595419847
2.0,2.0,40.44,1400.0,3,466.6666666666667,2888.5714285714284
2.0,2.0,48.33,1611.0,3,537.0,3000.0
3.0,1.0,36.6,1220.0,3,406.6666666666667,3000.0
2.0,1.0,38.13,1320.0,3,440.0,2888.636363636364
2.0,2.0,37.83,1310.0,3,436.6666666666667,2887.7862595419847
2.0,1.0,36.21,1220.0,3,406.6666666666667,2968.032786885246
3.0,3.0,46.0,1150.0,3,383.3333333333333,4000.0
2.0,3.0,47.0,1192.0,3,397.3333333333333,3942.953020134228
3.0,3.0,50.0,1502.0,3,500.6666666666667,3328.894806924101
2.0,1.0,37.84,1310.0,3,436.6666666666667,2888.549618320611
3.0,1.0,35.25,1220.0,3,406.6666666666667,2889.344262295082
2.0,2.0,48.75,1625.0,3,541.6666666666666,3000.0
2.0,2.0,40.45,1400.0,3,466.6666666666667,2889.2857142857147
2.0,1.0,38.12,1320.0,3,440.0,2887.8787878787875
2.0,1.0,37.84,1310.0,3,436.6666666666667,2888.549618320611
2.0,2.0,40.43,1400.0,3,466.6666666666667,2887.8571428571427
2.0,2.0,40.44,1400.0,3,466.6666666666667,2888.5714285714284
2.0,3.0,50.35,1336.0,3,445.3333333333333,3768.7125748502995
2.0,1.0,37.83,1310.0,3,436.6666666666667,2887.7862595419847
3.0,1.0,49.53,1651.0,3,550.3333333333334,3000.0
4.0,0.0,98.88,2225.0,4,556.25,4444.044943820225
4.0,0.0,105.0,2187.5,4,546.875,4800.0
2.0,1.0,33.0,950.0,2,475.0,3473.684210526316
2.0,1.0,39.0,1150.0,2,575.0,3391.304347826087
1.0,1.0,27.0,580.0,1,580.0,4655.172413793103
1.0,0.0,26.0,635.0,1,635.0,4094.488188976378
1.0,0.0,16.9,360.0,1,360.0,4694.444444444443
1.0,1.0,32.0,638.0,1,638.0,5015.673981191223
1.0,0.0,30.12,755.0,1,755.0,3989.4039735099336
2.0,2.0,53.0,1113.27,2,556.635,4760.74986301616
2.0,2.0,51.47,1175.0,2,587.5,4380.425531914893
2.0,1.0,52.0,1160.0,2,580.0,4482.758620689655
2.0,0.0,46.0,995.0,2,497.5,4623.115577889447
2.0,1.0,57.0,1175.0,2,587.5,4851.063829787234
2.0,2.0,49.0,940.0,2,470.0,5212.765957446809
2.0,2.0,67.0,1335.0,2,667.5,5018.7265917603
2.0,2.0,55.0,1113.12,2,556.56,4941.066551674573
2.0,1.0,49.8,995.0,2,497.5,5005.025125628141
2.0,2.0,59.76,1200.0,2,600.0,4980.0
2.0,1.0,54.0,1145.0,2,572.5,4716.157205240174
2.0,0.0,40.0,865.0,2,432.5,4624.277456647399
2.0,2.0,60.0,1314.0,2,657.0,4566.2100456621
2.0,1.0,62.0,1170.0,2,585.0,5299.145299145299
2.0,1.0,48.0,940.0,2,470.0,5106.382978723404
2.0,1.0,44.0,940.0,2,470.0,4680.851063829788
2.0,1.0,67.0,1300.0,2,650.0,5153.846153846154
2.0,1.0,51.0,1028.0,2,514.0,4961.089494163424
2.0,2.0,60.0,1205.0,2,602.5,4979.253112033195
2.0,1.0,67.0,1305.0,2,652.5,5134.099616858238
2.0,1.0,60.0,1175.0,2,587.5,5106.382978723404
3.0,2.0,78.29,1475.0,3,491.6666666666667,5307.796610169492
3.0,1.0,78.8,1490.0,3,496.6666666666667,5288.5906040268455
3.0,2.0,84.0,1750.0,3,583.3333333333334,4800.0
3.0,2.0,75.0,1595.0,3,531.6666666666666,4702.194357366771
2.0,1.0,80.91,1515.0,3,505.0,5340.59405940594
2.0,1.0,82.0,1555.0,3,518.3333333333334,5273.311897106109
2.0,2.0,55.0,1124.0,3,374.6666666666667,4893.238434163701
3.0,0.0,71.0,1350.0,3,450.0,5259.259259259259
3.0,2.0,72.54,1450.0,3,483.3333333333333,5002.758620689656
2.0,2.0,82.0,1550.0,3,516.6666666666666,5290.322580645161
3.0,1.0,70.0,1450.0,3,483.3333333333333,4827.586206896552
3.0,2.0,93.0,1800.0,3,600.0,5166.666666666667
3.0,2.0,85.0,1900.0,3,633.3333333333334,4473.684210526316
5.0,2.0,93.0,2400.0,5,480.0,3875.0
2.0,0.0,66.0,1000.0,2,500.0,6600.0
6.0,2.0,101.0,1034.0,6,172.33333333333334,9767.891682785299
2.0,1.0,69.0,1180.0,2,590.0,5847.457627118644
4.0,1.5843757375501535,125.0,2145.0,4,536.25,5827.505827505827
3.0,1.0,128.0,806.0,6,134.33333333333334,15880.893300248139
1.0,0.0,100.0,896.0,1,896.0,11160.714285714286
2.0,2.0,140.0,1550.0,2,775.0,9032.258064516129
2.0,1.0,105.0,1180.0,2,590.0,8898.305084745763
2.0,0.0,120.0,1420.0,2,710.0,8450.704225352112
3.0,1.0,180.0,1700.0,3,566.6666666666666,10588.235294117647
3.0,3.0,185.0,1870.0,3,623.3333333333334,9893.048128342247
3.0,2.0,150.0,1750.0,3,583.3333333333334,8571.42857142857
3.0,1.0,200.0,2000.0,3,666.6666666666666,10000.0
4.0,2.0,330.0,3500.0,3,1166.6666666666667,9428.57142857143
3.0,2.0,265.0,2560.0,3,853.3333333333334,10351.5625
3.0,2.0,260.0,2400.0,3,800.0,10833.333333333334
3.0,1.5843757375501535,288.0,2560.0,3,853.3333333333334,11250.0
3.0,3.0,154.0,1706.0,3,568.6666666666666,9026.963657678782
3.0,3.0,220.0,2079.0,3,693.0,10582.010582010582
3.0,3.0,180.0,1870.0,3,623.3333333333334,9625.668449197861
5.0,1.5843757375501535,341.0,3436.0,4,859.0,9924.330616996507
2.0,1.0,341.0,3435.0,4,858.75,9927.21979621543
5.0,1.5843757375501535,345.0,3436.0,4,859.0,10040.745052386495
2.0,2.0,44.0,1035.0,2,517.5,4251.207729468599
2.0,1.0,75.0,1150.0,3,383.3333333333333,6521.739130434783
2.0,1.0,45.0,930.0,2,465.0,4838.709677419355
2.0,1.0,44.0,1094.0,2,547.0,4021.9378427787933
2.0,2.0,68.0,1330.0,3,443.3333333333333,5112.7819548872185
4.0,2.0,225.0,1350.0,4,337.5,16666.666666666668
2.0,2.0,47.0,1225.0,2,612.5,3836.734693877551
2.0,2.0,48.95,1140.0,2,570.0,4293.859649122807
2.0,3.0,86.0,1820.0,3,606.6666666666666,4725.274725274725
2.0,2.0,65.0,1315.0,3,438.3333333333333,4942.9657794676805
3.0,1.0,65.0,1315.0,3,438.3333333333333,4942.9657794676805
3.0,0.0,64.0,1315.0,3,438.3333333333333,4866.920152091255
6.0,1.5843757375501535,370.0,1020.0,6,170.0,36274.509803921566
4.0,1.0,80.0,1050.0,5,210.0,7619.047619047619
2.0,1.0,300.0,2500.0,3,833.3333333333334,12000.0
1.0,0.0,38.0,600.0,1,600.0,6333.333333333333
2.0,1.0,55.0,845.0,2,422.5,6508.87573964497
2.0,3.0,68.0,1112.0,2,556.0,6115.107913669065
2.0,2.0,65.0,998.0,2,499.0,6513.026052104208
2.0,1.0,65.0,1000.0,3,333.3333333333333,6500.0
4.0,0.0,90.0,1050.0,4,262.5,8571.42857142857
2.0,0.0,48.0,396.0,3,132.0,12121.212121212122
3.0,3.0,93.93,1515.0,3,505.0,6200.0
2.0,1.0,75.0,1200.0,2,600.0,6250.0
3.0,2.0,55.0,1275.0,3,425.0,4313.725490196079
2.0,1.0,48.7,1060.0,2,530.0,4594.33962264151
2.0,1.0,52.75,1150.0,2,575.0,4586.95652173913
2.0,2.0,52.8,1150.0,2,575.0,4591.304347826087
2.0,1.0,52.8,1150.0,2,575.0,4591.304347826087
2.0,1.0,48.5,1060.0,2,530.0,4575.471698113208
2.0,1.0,52.5,1150.0,2,575.0,4565.217391304348
2.0,1.0,48.66,1060.0,2,530.0,4590.566037735849
2.0,2.0,60.8,1325.0,3,441.6666666666667,4588.679245283019
2.0,1.0,59.5,1295.0,3,431.6666666666667,4594.594594594595
2.0,2.0,60.6,1320.0,3,440.0,4590.909090909091
2.0,2.0,59.5,1295.0,3,431.6666666666667,4594.594594594595
2.0,2.0,60.8,1325.0,3,441.6666666666667,4588.679245283019
2.0,2.0,95.0,2000.0,3,666.6666666666666,4750.0
6.0,1.0,95.0,900.0,5,180.0,10555.555555555555
2.0,2.0,46.0,1010.0,2,505.0,4554.455445544554
6.0,1.5843757375501535,200.0,1650.0,5,330.0,12121.212121212122
1.0,0.0,90.0,880.0,2,440.0,10227.272727272728
2.0,1.0,32.5,850.0,2,425.0,3823.529411764706
2.0,2.0,34.5,893.0,2,446.5,3863.3818589025755
4.0,2.0,300.0,1200.0,4,300.0,25000.0
1.0,1.0,26.0,700.0,2,350.0,3714.285714285714
2.0,1.0,22.0,596.0,2,298.0,3691.2751677852348
4.0,2.0,240.0,1200.0,4,300.0,20000.0
4.0,2.0,105.0,600.0,6,100.0,17500.0
3.0,1.0,140.0,880.0,3,293.3333333333333,15909.09090909091
4.0,1.0,400.0,2400.0,4,600.0,16666.666666666668
4.0,2.0,400.0,2400.0,4,600.0,16666.666666666668
6.0,1.0,400.0,2400.0,6,400.0,16666.666666666668
6.0,3.0,100.0,600.0,6,100.0,16666.666666666668
3.0,0.0,175.0,1200.0,6,200.0,14583.333333333334
3.0,3.0,195.0,1350.0,3,450.0,14444.444444444445
4.0,2.0,180.0,1200.0,3,400.0,15000.0
3.0,2.0,60.0,1539.0,3,513.0,3898.635477582846
6.0,1.0,170.0,3600.0,6,600.0,4722.222222222223
8.0,1.0,130.0,3200.0,9,355.55555555555554,4062.5
2.0,1.0,90.0,1500.0,3,500.0,6000.0
2.0,1.0,90.0,1372.0,3,457.3333333333333,6559.766763848396
2.0,1.0,63.59,1395.0,2,697.5,4558.4229390681
2.0,1.0,48.0,1050.0,2,525.0,4571.428571428572
2.0,1.0,45.51,1170.0,2,585.0,3889.74358974359
2.0,1.0,62.0,1418.0,2,709.0,4372.3554301833565
2.0,1.0,47.0,1325.0,3,441.6666666666667,3547.169811320755
2.0,1.0,24.5,740.0,4,185.0,3310.810810810811
2.0,1.0,34.5,861.0,2,430.5,4006.968641114983
2.0,1.0,34.5,861.0,2,430.5,4006.968641114983
2.0,0.0,36.5,861.0,2,430.5,4239.256678281068
3.0,3.0,62.0,1408.0,3,469.3333333333333,4403.409090909091
3.0,2.0,60.0,1345.0,3,448.3333333333333,4460.966542750929
3.0,2.0,56.0,1318.0,3,439.3333333333333,4248.86191198786
3.0,1.5843757375501535,86.0,1905.0,4,476.25,4514.435695538058
3.0,1.0,75.0,2100.0,3,700.0,3571.4285714285716
3.0,2.0,275.0,2023.71,3,674.57,13588.903548433324
5.0,3.0,351.0,3179.0,4,794.75,11041.207927021076
2.0,1.0,75.0,1280.0,2,640.0,5859.375
2.0,1.0,65.0,1155.0,2,577.5,5627.705627705628
2.0,1.0,64.0,1155.0,2,577.5,5541.1255411255415
2.0,1.0,97.0,1530.0,3,510.0,6339.869281045751
2.0,2.0,95.0,1570.0,3,523.3333333333334,6050.955414012738
4.0,1.0,150.0,1200.0,4,300.0,12500.0
1.0,0.0,26.0,812.0,1,812.0,3201.9704433497536
1.0,1.0,26.0,812.0,1,812.0,3201.9704433497536
2.0,2.0,40.0,1100.0,2,550.0,3636.3636363636365
2.0,3.0,45.0,967.0,2,483.5,4653.567735263702
2.0,1.0,38.0,950.0,2,475.0,4000.0
2.0,1.0,48.5,1153.0,2,576.5,4206.418039895923
2.0,1.0,40.0,990.0,2,495.0,4040.40404040404
2.0,0.0,45.0,945.0,2,472.5,4761.9047619047615
2.0,2.0,50.0,1120.0,2,560.0,4464.285714285715
2.0,1.0,61.0,1280.0,2,640.0,4765.625
2.0,1.0,56.58,1205.0,2,602.5,4695.435684647303
2.0,2.0,59.0,1245.0,2,622.5,4738.955823293173
2.0,2.0,50.0,1200.0,2,600.0,4166.666666666667
2.0,2.0,65.0,1460.0,3,486.6666666666667,4452.054794520548
3.0,2.0,70.0,1500.0,3,500.0,4666.666666666667
3.0,3.0,72.0,1621.0,3,540.3333333333334,4441.702652683529
3.0,2.0,64.0,1385.0,3,461.6666666666667,4620.938628158845
2.0,3.0,62.0,1435.0,3,478.3333333333333,4320.557491289199
2.0,2.0,52.0,1230.0,3,410.0,4227.642276422765
3.0,2.0,63.0,1500.0,3,500.0,4200.0
3.0,3.0,72.0,1613.0,3,537.6666666666666,4463.732176069436
3.0,0.0,132.0,3000.0,4,750.0,4400.0
2.0,1.0,88.0,1310.0,2,655.0,6717.557251908397
5.0,3.0,370.0,2600.0,5,520.0,14230.76923076923
2.0,1.0,62.17,1326.0,2,663.0,4688.536953242836
3.0,1.0,73.9,1578.0,3,526.0,4683.143219264893
3.0,1.0,77.89,1639.0,3,546.3333333333334,4752.2879804758995
2.0,3.0,50.0,1065.0,2,532.5,4694.835680751174
1.0,0.0,34.0,510.0,1,510.0,6666.666666666667
2.0,2.0,39.0,600.0,2,300.0,6500.0
2.0,2.0,75.0,1280.0,2,640.0,5859.375
3.0,3.0,170.0,2100.0,3,700.0,8095.238095238095
2.0,0.0,45.0,1045.0,2,522.5,4306.2200956937795
3.0,2.0,70.0,1800.0,3,600.0,3888.8888888888887
2.0,1.0,56.8,940.0,2,470.0,6042.553191489362
2.0,0.0,75.0,1250.0,2,625.0,6000.0
3.0,2.0,115.0,1715.0,3,571.6666666666666,6705.539358600583
2.0,1.0,115.0,1751.0,3,583.6666666666666,6567.6756139348945
3.0,2.0,105.0,1530.0,3,510.0,6862.745098039216
3.0,2.0,110.0,1645.0,3,548.3333333333334,6686.930091185411
3.0,3.0,100.0,1517.0,3,505.6666666666667,6591.957811470006
3.0,2.0,120.0,1750.0,3,583.3333333333334,6857.142857142857
3.0,2.0,115.0,1751.0,3,583.6666666666666,6567.6756139348945
3.0,3.0,120.0,1715.0,3,571.6666666666666,6997.084548104956
2.0,2.0,105.0,1623.29,3,541.0966666666667,6468.345150897252
3.0,3.0,115.0,1715.0,3,571.6666666666666,6705.539358600583
3.0,3.0,105.0,1600.0,3,533.3333333333334,6562.5
3.0,3.0,112.0,1715.0,3,571.6666666666666,6530.6122448979595
4.0,3.0,230.0,3250.0,4,812.5,7076.923076923077
4.0,1.5843757375501535,230.0,3250.0,4,812.5,7076.923076923077
4.0,3.0,218.0,3150.0,4,787.5,6920.6349206349205
2.0,2.0,40.0,1107.0,2,553.5,3613.369467028004
2.0,1.0,42.0,1150.0,2,575.0,3652.1739130434785
2.0,1.0,41.0,1010.0,2,505.0,4059.4059405940593
2.0,2.0,66.0,1200.0,2,600.0,5500.0
2.0,2.0,150.0,24.0,5,4.8,625000.0
2.0,2.0,70.0,1205.0,2,602.5,5809.128630705394
2.0,2.0,80.0,1475.0,2,737.5,5423.728813559322
2.0,2.0,49.5,1100.0,2,550.0,4500.0
2.0,2.0,82.0,1470.0,3,490.0,5578.231292517007
3.0,2.0,104.0,1745.0,3,581.6666666666666,5959.885386819485
3.0,2.0,115.0,1745.0,3,581.6666666666666,6590.25787965616
3.0,2.0,110.0,1745.0,3,581.6666666666666,6303.7249283667625
2.0,2.0,80.0,1435.0,3,478.3333333333333,5574.912891986062
3.0,3.0,125.0,2000.0,3,666.6666666666666,6250.0
4.0,1.0,85.0,2000.0,4,500.0,4250.0
5.0,1.0,195.0,4000.0,4,1000.0,4875.0
4.0,1.5843757375501535,141.0,2570.0,5,514.0,5486.381322957199
4.0,2.0,300.0,3600.0,4,900.0,8333.333333333334
2.0,2.0,65.0,1180.0,2,590.0,5508.474576271186
4.0,2.0,140.0,1350.0,4,337.5,10370.37037037037
2.0,3.0,50.0,1200.0,2,600.0,4166.666666666667
2.0,3.0,35.0,980.0,2,490.0,3571.4285714285716
2.0,2.0,120.0,1200.0,3,400.0,10000.0
2.0,3.0,43.0,1140.0,2,570.0,3771.9298245614036
2.0,2.0,44.0,1195.0,2,597.5,3682.0083682008367
2.0,3.0,60.0,1457.0,2,728.5,4118.050789293068
2.0,2.0,41.0,1080.0,2,540.0,3796.296296296296
2.0,2.0,43.48,1175.0,2,587.5,3700.425531914894
2.0,2.0,40.0,1063.0,2,531.5,3762.9350893697083
2.0,2.0,52.76,1235.0,2,617.5,4272.064777327935
2.0,2.0,44.5,1235.0,2,617.5,3603.2388663967613
2.0,3.0,60.0,1457.0,2,728.5,4118.050789293068
2.0,3.0,66.0,1356.0,3,452.0,4867.256637168141
3.0,3.0,75.0,1600.0,3,533.3333333333334,4687.5
3.0,2.0,62.63,1362.0,3,454.0,4598.384728340676
3.0,1.0,62.63,1362.0,3,454.0,4598.384728340676
3.0,1.0,62.63,1362.0,3,454.0,4598.384728340676
3.0,0.0,95.0,2000.0,4,500.0,4750.0
2.0,2.0,42.0,993.0,2,496.5,4229.607250755287
2.0,2.0,52.76,1235.0,2,617.5,4272.064777327935
2.0,2.0,32.0,1033.0,3,344.3333333333333,3097.773475314618
3.0,2.0,145.0,600.0,2,300.0,24166.666666666668
2.0,2.0,300.0,1490.0,3,496.6666666666667,20134.228187919463
3.0,0.0,500.0,2700.0,3,900.0,18518.51851851852
4.0,2.0,615.0,2280.0,4,570.0,26973.684210526317
4.0,1.0,500.0,2040.0,5,408.0,24509.803921568626
7.0,3.0,250.0,1000.0,7,142.85714285714286,25000.0
7.0,3.0,260.0,1000.0,8,125.0,26000.0
2.0,2.0,49.0,1200.0,2,600.0,4083.3333333333335
3.0,3.0,350.0,1865.0,3,621.6666666666666,18766.756032171583
3.0,2.0,65.0,1675.0,3,558.3333333333334,3880.597014925373
2.0,2.0,60.0,1200.0,2,600.0,5000.0
2.0,1.0,49.0,1004.0,2,502.0,4880.478087649402
2.0,1.0,60.0,1089.0,2,544.5,5509.641873278237
2.0,1.0,65.0,1198.0,2,599.0,5425.709515859767
2.0,0.0,200.0,2800.0,3,933.3333333333334,7142.857142857143
3.0,1.5843757375501535,95.0,1722.0,3,574.0,5516.8408826945415
3.0,2.0,125.0,1783.0,3,594.3333333333334,7010.656197420079
3.0,2.0,90.0,1656.0,3,552.0,5434.782608695652
3.0,1.0,110.0,1700.0,3,566.6666666666666,6470.588235294118
3.0,2.0,160.0,1832.0,3,610.6666666666666,8733.624454148472
3.0,1.0,59.0,675.0,4,168.75,8740.74074074074
4.0,0.0,120.0,1200.0,4,300.0,10000.0
4.0,2.0,115.0,1200.0,4,300.0,9583.333333333334
2.0,2.0,58.0,1105.0,2,552.5,5248.868778280543
3.0,1.5843757375501535,80.0,1700.0,3,566.6666666666666,4705.882352941177
4.0,1.5843757375501535,425.0,7500.0,4,1875.0,5666.666666666667
2.0,2.0,56.0,1464.0,2,732.0,3825.136612021858
2.0,2.0,56.0,1464.0,2,732.0,3825.136612021858
3.0,2.0,56.0,1464.0,3,488.0,3825.136612021858
3.0,2.0,56.0,1464.0,3,488.0,3825.136612021858
3.0,2.0,56.0,1464.0,3,488.0,3825.136612021858
3.0,2.0,56.0,1464.0,3,488.0,3825.136612021858
3.0,2.0,56.0,1464.0,3,488.0,3825.136612021858
2.0,2.0,95.0,1374.0,2,687.0,6914.1193595342065
2.0,2.0,98.0,1440.0,2,720.0,6805.555555555556
2.0,1.0,75.0,1210.0,2,605.0,6198.347107438017
2.0,1.0,78.0,1265.0,2,632.5,6166.00790513834
2.0,2.0,75.0,1170.0,2,585.0,6410.25641025641
2.0,2.0,68.5,1145.0,2,572.5,5982.532751091703
2.0,3.0,90.0,1300.0,2,650.0,6923.076923076923
2.0,1.0,87.0,1335.0,3,445.0,6516.853932584269
3.0,2.0,120.0,1625.0,3,541.6666666666666,7384.615384615385
4.0,1.0,300.0,2000.0,4,500.0,15000.0
2.0,1.0,170.0,1200.0,4,300.0,14166.666666666666
3.0,1.0,180.0,1200.0,4,300.0,15000.0
2.0,1.0,68.0,1372.0,2,686.0,4956.268221574344
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,1.0,61.0,1372.0,2,686.0,4446.064139941691
2.0,2.0,44.0,1027.0,2,513.5,4284.323271665044
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,1.0,61.0,1372.0,2,686.0,4446.064139941691
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,2.0,60.0,1185.0,2,592.5,5063.291139240507
2.0,2.0,48.0,1145.0,2,572.5,4192.139737991266
2.0,2.0,56.0,1009.0,2,504.5,5550.049554013875
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,2.0,46.0,1145.0,2,572.5,4017.467248908297
2.0,2.0,46.0,1145.0,2,572.5,4017.467248908297
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,2.0,46.0,1145.0,2,572.5,4017.467248908297
2.0,2.0,56.0,1009.0,2,504.5,5550.049554013875
2.0,2.0,46.0,1145.0,2,572.5,4017.467248908297
2.0,2.0,44.0,1100.0,2,550.0,4000.0
2.0,2.0,60.0,1203.0,2,601.5,4987.5311720698255
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,1.5843757375501535,70.0,1289.0,2,644.5,5430.566330488751
2.0,2.0,60.0,1203.0,2,601.5,4987.5311720698255
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
3.0,2.0,56.0,1400.0,3,466.6666666666667,4000.0
2.0,1.0,65.0,1430.0,3,476.6666666666667,4545.454545454545
